src_ip,dst_ip,src_port,dst_port,proto,ts,count,fwd_count,bwd_count,ps_mean,ps_max,ps_min,ps_var,ps_fwd_mean,ps_fwd_max,ps_fwd_min,ps_fwd_var,ps_bwd_mean,ps_bwd_max,ps_bwd_min,ps_bwd_var,iat_mean,iat_max,iat_min,iat_var,iat_fwd_mean,iat_fwd_max,iat_fwd_min,iat_fwd_var,iat_bwd_mean,iat_bwd_max,iat_bwd_min,iat_bwd_var,dur,l4_proto,service_port,category,label
192.168.1.190,192.168.1.190,43530,7878,6,1554290003.518018,183,122,61,135.0655737704918,278,52,10196.684224670786,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.3296676206064748,1.0009407997131348,6.198883056640625e-06,0.2209243171530367,0.4958636938047803,1.0009407997131348,4.696846008300781e-05,0.24988878838508333,0.9999908487002055,1.0009970664978027,0.9988818168640137,2.997761860336191e-07,59.99950695037842,6,7878,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290003.84318,30,30,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.001171794430963,2.1334609985351562,1.8956851959228516,0.0028756974039249213,2.001171794430963,2.1334609985351562,1.8956851959228516,0.0028756974039249213,0.0,0.0,0.0,0.0,58.033982038497925,17,8001,N,0
192.168.1.250,239.255.255.250,65222,1900,17,1554290013.243876,1,1,0,155.0,155,155,0.0,155.0,155,155,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1900,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290061.962163,564,269,295,151.88120567375887,1500,52,89306.03376024848,255.84014869888475,1500,52,166569.56180815632,57.08474576271186,76,52,10.86400459638035,0.10604650809116939,0.670525074005127,9.5367431640625e-07,0.027826462870209196,0.22277597438043623,0.670525074005127,2.5987625122070312e-05,0.0348497552617676,0.20086601072428178,1.0546860694885254,9.5367431640625e-07,0.09585926658125023,59.70418405532837,6,1883,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290062.680398,527,281,246,544.2884250474383,5610,40,1020138.3418584304,985.7651245551601,5610,44,1495679.9234812122,40.0,40,40,0.0,0.1134061654710951,1.0261421203613281,4.0531158447265625e-06,0.058950973708118304,0.21304091470582145,1.0263681411743164,5.0067901611328125e-06,0.089635817937872,0.24347524934885453,1.0264301300048828,4.0531158447265625e-06,0.09498412783078998,59.65164303779602,6,1880,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290063.84619,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.0738607071064137,3.929142951965332,1.8853859901428223,0.1348528836460631,2.0738607071064137,3.929142951965332,1.8853859901428223,0.1348528836460631,0.0,0.0,0.0,0.0,55.99423909187317,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290064.517282,183,122,61,135.0655737704918,278,52,10196.684224670787,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.3296639067786081,1.001533031463623,9.775161743164062e-06,0.22087206452925012,0.495858107716584,1.001533031463623,8.487701416015625e-05,0.2498120518256004,0.9999789992968241,1.0029489994049072,0.9972469806671143,7.514005049181883e-07,59.998831033706665,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290064.517415,183,122,61,135.0655737704918,278,52,10196.684224670787,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.32966344566135614,1.001490831375122,6.9141387939453125e-06,0.22091257072591372,0.49585741413526296,1.001490831375122,4.601478576660156e-05,0.24987320807421953,0.9999781330426534,1.0016231536865234,0.9985969066619873,4.997224324970123e-07,59.99874711036682,6,7878,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290122.275266,566,263,303,152.18904593639576,1500,52,90392.61267152794,261.88212927756655,1500,52,172045.153406873,56.976897689768975,92,52,9.81794813144681,0.10616337176972786,0.6706700325012207,9.5367431640625e-07,0.02816711161241131,0.2289392820751394,0.6706700325012207,6.508827209472656e-05,0.035115621844459856,0.19861616598849266,1.0557329654693604,9.5367431640625e-07,0.09607887178552621,59.98230504989624,6,1883,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290122.71751,504,273,231,567.4484126984127,5944,40,1109068.0925768455,1013.7509157509157,5944,44,1612922.853707953,40.0,40,40,0.0,0.11737256069069592,1.042875051498413,3.814697265625e-06,0.0644568027222206,0.2170520328423556,1.043159008026123,7.867813110351562e-06,0.09765815603291143,0.2566882092019786,1.0431559085845947,2.09808349609375e-05,0.10529208971336329,59.038398027420044,6,1880,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290123.882952,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.150009782225997,3.9924659729003906,1.9183499813079834,0.2732006865494615,2.150009782225997,3.9924659729003906,1.9183499813079834,0.2732006865494615,0.0,0.0,0.0,0.0,58.05026412010193,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290125.517254,183,122,61,135.0655737704918,278,52,10196.684224670786,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.32967018688118066,1.0011329650878906,7.152557373046875e-06,0.22090017804270687,0.49586755382128,1.0011329650878906,8.606910705566406e-05,0.2498511978105541,0.9999972502390544,1.0012578964233398,0.9985599517822266,3.202944857447518e-07,59.99997401237488,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290125.517417,183,122,61,135.0655737704918,278,52,10196.684224670786,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.32967015413137585,1.0012619495391846,5.0067901611328125e-06,0.22091959523518978,0.49586750456124296,1.0012619495391846,4.57763671875e-05,0.24988041956898346,0.999998152256012,1.0013959407806396,0.9985349178314209,3.6251635269953417e-07,59.9999680519104,6,7878,N,0
192.168.1.195,104.74.46.180,52826,80,6,1554290174.599926,8,4,4,645.375,3186,40,1142842.734375,96.25,253,40,8214.1875,1194.5,3186,40,1674394.75,0.0036144256591796875,0.011836051940917969,0.0001239776611328125,2.6443573850493912e-05,0.008433659871419271,0.01314091682434082,0.0001881122589111328,3.422227474756154e-05,0.004446983337402344,0.011961936950683594,0.0006868839263916016,2.823726849025358e-05,0.025300979614257812,6,80,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290182.400929,585,284,301,147.45982905982905,1500,52,85684.14924099644,243.40845070422534,1500,52,158596.74161872646,56.93023255813954,76,52,7.7459630688403,0.10239388028236285,0.670508861541748,0.0,0.027418764182702855,0.21114467816302296,0.8051481246948242,5.0067901611328125e-06,0.038001417987646405,0.19932648022969565,1.0971331596374512,0.0,0.09349234654896492,59.7980260848999,6,1883,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290182.757407,505,259,246,563.5960396039604,4452,40,999181.1833506518,1060.9111969111968,4452,44,1440495.802924822,40.0,40,40,0.0,0.11898669458570935,1.03631591796875,1.9073486328125e-06,0.060133527857530275,0.23243865855904514,1.0364229679107666,5.0067901611328125e-06,0.09118576676679466,0.2447719350153086,1.0364410877227783,1.9073486328125e-06,0.09299433810312446,59.96929407119751,6,1880,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290183.956145,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.149521483315362,3.9833691120147705,1.903212070465088,0.2618596945720108,2.149521483315362,3.9833691120147705,1.903212070465088,0.2618596945720108,0.0,0.0,0.0,0.0,58.03708004951477,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290186.517362,183,122,61,135.07103825136613,278,52,10198.240855206186,64.0,76,52,144.0,277.21311475409834,278,277,0.16769685568395604,0.3296701580613524,1.0012261867523193,8.106231689453125e-06,0.22090433045206867,0.4958675104724474,1.0012261867523193,8.416175842285156e-05,0.24985745774744866,0.9999978303909302,1.0013139247894287,0.9988579750061035,3.702375156914665e-07,59.99996876716614,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290186.51752,183,122,61,135.07103825136613,278,52,10198.240855206186,64.0,76,52,144.0,277.21311475409834,278,277,0.16769685568395604,0.32967025893075125,1.0012171268463135,5.9604644775390625e-06,0.22093696975008634,0.49586766219336137,1.0012171268463135,4.57763671875e-05,0.24990650029042288,0.9999988516171773,1.001326084136963,0.9988350868225098,3.786893605056068e-07,59.99998712539673,6,7878,N,0
192.168.1.195,52.230.84.217,52472,443,6,1554290202.303343,3,2,1,115.33333333333333,165,40,2933.555555555556,90.5,141,40,2550.25,165.0,165,165,0.0,0.10124099254608154,0.1472020149230957,0.05527997016906738,0.0021124155779403964,0.20248198509216309,0.20248198509216309,0.20248198509216309,0.0,0.0,0.0,0.0,0.0,0.20248198509216309,6,443,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290242.653743,533,242,291,158.18949343339588,1500,52,93571.58698154452,279.6652892561983,1500,52,179049.7185472304,57.16838487972509,76,52,9.796388800321207,0.11262352081169759,0.6662909984588623,9.5367431640625e-07,0.02805998487235343,0.24861251862711925,0.9630720615386963,6.389617919921875e-05,0.03330403383850836,0.20597680026087267,1.0570940971374512,9.5367431640625e-07,0.0948347895385662,59.91571307182312,6,1883,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290242.833663,545,281,264,526.8220183486238,3422,40,787978.3664876694,984.1921708185054,3422,44,1096440.126771444,40.0,40,40,0.0,0.10957724995472852,1.0179259777069092,1.9073486328125e-06,0.05415663265849845,0.2128925323486328,1.0181279182434082,4.0531158447265625e-06,0.08330165849693409,0.2266536230370119,1.0180768966674805,1.9073486328125e-06,0.0855622893310968,59.610023975372314,6,1880,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290243.986342,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.1504809944717973,4.024961233139038,1.9105339050292969,0.2798825805117888,2.1504809944717973,4.024961233139038,1.9105339050292969,0.2798825805117888,0.0,0.0,0.0,0.0,58.062986850738525,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290246.517425,180,120,60,135.06666666666666,278,52,10196.995555555553,64.0,76,52,144.0,277.2,278,277,0.16000000000000003,0.32961058083859235,1.0014119148254395,7.152557373046875e-06,0.22088100789401316,0.49580078966477337,1.0014119148254395,8.606910705566406e-05,0.24985234834846506,1.0000033378601074,1.0015099048614502,0.9987120628356934,3.303088290568528e-07,59.00029397010803,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290246.517615,180,120,60,135.06666666666666,278,52,10196.995555555553,64.0,76,52,144.0,277.2,278,277,0.16000000000000003,0.32961030778938166,1.0014829635620117,5.9604644775390625e-06,0.22091003797458003,0.4958003789436917,1.0014829635620117,4.601478576660156e-05,0.24989615115757968,1.0000024407596912,1.0015361309051514,0.9981341361999512,4.1449936496146285e-07,59.000245094299316,6,7878,N,0
192.168.1.195,13.107.3.128,52832,443,6,1554290255.44918,13,7,6,164.76923076923077,523,40,36920.02366863905,180.85714285714286,514,40,41448.122448979586,146.0,523,40,30983.0,0.018188416957855225,0.11853981018066406,9.179115295410156e-05,0.0010585892135199042,0.03637683391571045,0.16367292404174805,0.0016717910766601562,0.0032893730185747927,0.04094638824462891,0.11853981018066406,0.0004100799560546875,0.0018611504133468771,0.2182610034942627,6,443,N,0
192.168.1.103,224.0.0.253,53117,3544,17,1554290255.598428,1,1,0,68.0,68,68,0.0,68.0,68,68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3544,N,0
192.168.1.152,216.58.199.74,48962,443,6,1554290291.464445,23,12,11,242.34782608695653,1470,52,106274.13988657846,178.58333333333334,695,52,47900.57638888888,311.90909090909093,1470,52,160680.0826446281,0.005844311280684037,0.07854819297790527,9.059906005859375e-06,0.00027006375059043363,0.010528000918301668,0.07876014709472656,9.608268737792969e-05,0.0004873759975977415,0.011376595497131348,0.08003616333007812,9.059906005859375e-06,0.0005542700792540245,0.12857484817504883,6,443,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290302.82724,606,300,306,144.46534653465346,1500,52,82342.88906316375,233.79333333333332,1500,52,150522.1772888889,56.888888888888886,76,52,7.785039941902687,0.09838764293134705,0.6724681854248047,0.0,0.025536286896853496,0.19907797299898589,0.6975040435791016,5.0067901611328125e-06,0.03429948426386274,0.1951618296201112,1.1701438426971436,0.0,0.08639262344839899,59.524523973464966,6,1883,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290302.87653,604,313,291,477.5248344370861,3423,40,626727.9017011314,884.297124600639,3423,44,865967.9660300706,40.0,40,40,0.0,0.09887635806702065,1.0110077857971191,9.5367431640625e-07,0.043877038113517786,0.1910972564648359,1.0112719535827637,6.198883056640625e-06,0.06725078005708968,0.20559394441801926,1.0111439228057861,9.5367431640625e-07,0.06935173597966572,59.62244391441345,6,1880,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290304.100491,29,29,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.0739291480609348,3.9659860134124756,1.6763761043548584,0.14043080592601825,2.0739291480609348,3.9659860134124756,1.6763761043548584,0.14043080592601825,0.0,0.0,0.0,0.0,58.07001614570618,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290307.517592,183,122,61,135.0655737704918,278,52,10196.684224670786,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.32966899478828515,1.0012590885162354,9.059906005859375e-06,0.22090121235577503,0.495865760755933,1.0012590885162354,8.606910705566406e-05,0.24985334932551106,0.9999939680099488,1.0013461112976074,0.9986190795898438,3.237960551890258e-07,59.999757051467896,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290307.51774,183,122,61,135.0655737704918,278,52,10196.684224670786,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.32966820224300847,1.001284122467041,5.9604644775390625e-06,0.22092192164077964,0.4958645686630375,1.001284122467041,4.696846008300781e-05,0.24988489450908652,0.9999927520751953,1.0013468265533447,0.9987509250640869,3.2016317125756667e-07,59.99961280822754,6,7878,N,0
192.168.1.152,216.58.199.74,48962,443,6,1554290350.465329,3,2,1,78.0,91,52,338.0,71.5,91,52,380.25,91.0,91,91,0.0,0.04729938507080078,0.052368879318237305,0.04222989082336426,2.5699771924792003e-05,0.09459877014160156,0.09459877014160156,0.09459877014160156,0.0,0.0,0.0,0.0,0.0,0.09459877014160156,6,443,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290362.909417,630,328,302,460.6904761904762,3321,40,573045.8613378686,848.0335365853658,3321,44,787681.1726557852,40.0,40,40,0.0,0.09503083956829125,1.0082058906555176,9.5367431640625e-07,0.03730223005518093,0.18279588404780864,1.0084538459777832,9.059906005859375e-06,0.05577891928263616,0.19858527896412187,1.0083160400390625,9.5367431640625e-07,0.05745108538270048,59.7743980884552,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290362.931229,582,299,283,149.09106529209623,1500,52,84217.9659339167,235.99665551839465,1500,52,148384.31102560376,57.27208480565371,92,52,13.533743710122488,0.10288017711212631,0.6705009937286377,0.0,0.023769647502502204,0.2005818218192798,0.6705009937286377,5.0067901611328125e-06,0.028783186713424665,0.2091972625001948,1.0009770393371582,0.0,0.07810835701104961,59.773382902145386,6,1883,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290366.170577,29,29,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.1425911017826627,4.132737159729004,1.8737759590148926,0.27351415377333993,2.1425911017826627,4.132737159729004,1.8737759590148926,0.27351415377333993,0.0,0.0,0.0,0.0,59.99255084991455,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290367.5176,182,121,61,135.52197802197801,278,52,10214.59017630721,64.09917355371901,76,52,143.99016460624273,277.1967213114754,278,277,0.15802203708680468,0.3314917021693446,1.0013749599456787,9.059906005859375e-06,0.22152402549619715,0.4999993344148,1.0013749599456787,8.511543273925781e-05,0.24987858465710336,0.999998684724172,1.0015568733215332,0.9986422061920166,4.0514077472014126e-07,59.99999809265137,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290368.517072,183,122,61,135.0655737704918,278,52,10196.684224670786,64.0,76,52,144.0,277.1967213114754,278,277,0.15802203708680468,0.32967015413137585,1.0014100074768066,6.9141387939453125e-06,0.22092675883374668,0.49586750456124296,1.0014100074768066,4.601478576660156e-05,0.2498911945272754,0.999998680750529,1.0015778541564941,0.9986400604248047,4.0015189496342727e-07,59.9999680519104,6,7878,N,0
192.168.1.195,52.230.84.217,52472,443,6,1554290382.318941,3,2,1,115.33333333333333,165,40,2933.555555555556,90.5,141,40,2550.25,165.0,165,165,0.0,0.10136902332305908,0.1494300365447998,0.05330801010131836,0.0023098609919003366,0.20273804664611816,0.20273804664611816,0.20273804664611816,0.0,0.0,0.0,0.0,0.0,0.20273804664611816,6,443,N,0
192.168.1.152,216.58.199.74,48962,443,6,1554290403.54672,3,2,1,78.0,91,52,338.0,71.5,91,52,380.25,91.0,91,91,0.0,0.03444552421569824,0.06876802444458008,0.00012302398681640625,0.0011780340219615937,0.06889104843139648,0.06889104843139648,0.06889104843139648,0.0,0.0,0.0,0.0,0.0,0.06889104843139648,6,443,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290422.940981,635,329,306,459.7511811023622,3420,40,571695.8373017546,850.1580547112462,3420,44,787133.8230430245,40.0,40,40,0.0,0.0941332965995235,1.001852035522461,1.9073486328125e-06,0.0377477943202585,0.1819524241656792,1.0020160675048828,7.867813110351562e-06,0.0570596459730012,0.19567333127631517,1.001986026763916,1.9073486328125e-06,0.05866889337851579,59.6805100440979,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290423.294209,564,277,287,153.15425531914894,1500,52,86963.18719820432,252.48736462093862,1500,52,157664.04045406557,57.282229965156795,80,52,11.066687710182231,0.10655604247301552,0.670788049697876,9.5367431640625e-07,0.024518991415040946,0.21735840949459354,0.670788049697876,1.5020370483398438e-05,0.02807347150534386,0.2097578173750764,1.0329549312591553,9.5367431640625e-07,0.07973152384405661,59.99105191230774,6,1883,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290426.176676,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.0735753642188177,3.885241985321045,1.9056129455566406,0.12846710180093132,2.0735753642188177,3.885241985321045,1.9056129455566406,0.12846710180093132,0.0,0.0,0.0,0.0,55.98653483390808,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290427.517748,178,119,59,134.75842696629215,279,52,10223.576473930061,63.89915966386555,76,52,143.98983122660826,277.6779661016949,279,277,0.4217178971559897,0.3333306097041416,1.001164197921753,5.9604644775390625e-06,0.22214101197232738,0.49999591455621234,1.001164197921753,8.58306884765625e-05,0.2498795477555972,1.0000018785739768,1.001255989074707,0.9989039897918701,3.3212151915901836e-07,58.99951791763306,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290428.517953,180,120,60,135.2277777777778,279,52,10242.931450617285,64.0,76,52,144.0,277.68333333333334,279,277,0.41638888888888903,0.32961380415122604,1.0012049674987793,6.9141387939453125e-06,0.22092553188020578,0.49580563817705425,1.0012049674987793,4.601478576660156e-05,0.24991770887910367,1.0000139818353169,1.0012550354003906,0.998553991317749,3.7123921753089023e-07,59.00087094306946,6,7878,N,0
52.88.71.233,192.168.1.152,443,51700,6,1554290429.950737,3,2,1,74.0,87,52,244.66666666666666,67.5,83,52,240.25,87.0,87,87,0.0,0.10203051567077637,0.20378899574279785,0.0002720355987548828,0.010354788266567994,0.20406103134155273,0.20406103134155273,0.20406103134155273,0.0,0.0,0.0,0.0,0.0,0.20406103134155273,6,443,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290482.974311,646,335,311,450.58978328173373,3042,40,547165.0530844731,831.7641791044776,3042,44,753329.9891646247,40.0,40,40,0.0,0.09152138325595116,1.002323865890503,9.5367431640625e-07,0.03472510704240065,0.17673981760790247,1.0024850368499756,6.9141387939453125e-06,0.05206946111017695,0.1904230809980823,1.002465009689331,9.5367431640625e-07,0.05348095134227442,59.0312922000885,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290483.6191,566,278,288,151.9399293286219,1500,52,86108.74904169112,250.06474820143885,1500,52,156374.27638321,57.22222222222222,92,52,17.39506172839506,0.10612738069179839,0.6710700988769531,9.5367431640625e-07,0.02386019207289937,0.21631076533871868,0.6710700988769531,2.1457672119140625e-06,0.027824089380539617,0.20892604884370278,1.1438469886779785,9.5367431640625e-07,0.07609124134027585,59.96197009086609,6,1883,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554290486.266607,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.1490475954832853,4.044512033462524,1.7203521728515625,0.2869997261440678,2.1490475954832853,4.044512033462524,1.7203521728515625,0.2869997261440678,0.0,0.0,0.0,0.0,58.024285078048706,17,8001,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554290488.517388,183,122,61,135.39890710382514,279,52,10291.660545253666,64.0,76,52,144.0,278.1967213114754,279,278,0.15802203708680468,0.3296679716843825,1.0011470317840576,7.152557373046875e-06,0.22090444880284618,0.495864221872377,1.0011470317840576,8.392333984375e-05,0.2498587285812835,0.9999914010365804,1.0012459754943848,0.9986939430236816,3.457439805111386e-07,59.99957084655762,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554290489.517161,183,122,61,135.39890710382514,279,52,10291.660545253666,64.0,76,52,144.0,278.1967213114754,279,278,0.15802203708680468,0.3296683240722824,1.0011470317840576,5.0067901611328125e-06,0.2209351543579425,0.49586475191037516,1.0011470317840576,4.57763671875e-05,0.24990473708683478,0.9999931176503499,1.0011961460113525,0.998680830001831,3.5573083601371366e-07,59.999634981155396,6,7878,N,0
192.168.1.103,224.0.0.253,53117,3544,17,1554290504.419531,1,1,0,68.0,68,68,0.0,68.0,68,68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3544,N,0
192.168.1.152,192.168.1.195,1880,52786,6,1554290542.975765,631,325,306,460.053882725832,3425,40,573248.4376671748,855.5507692307692,3425,44,790436.0997301775,40.0,40,40,0.0,0.09408743949163528,1.023677110671997,9.5367431640625e-07,0.031165391121492976,0.18294721841812134,1.0238111019134521,6.9141387939453125e-06,0.044413095533751355,0.19434396087146197,1.0238010883331299,9.5367431640625e-07,0.04495623113796957,59.275086879730225,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554290543.661714,573,267,306,150.58987783595114,1500,52,86087.9801418699,257.9625468164794,1500,52,163154.0809942628,56.90196078431372,76,52,7.081891580161476,0.10489340387024246,0.673598051071167,0.0,0.02628341761862161,0.2242246579406853,0.673598051071167,3.814697265625e-06,0.03241817576895272,0.1955830660022673,1.0276570320129395,0.0,0.08469137537304794,59.99902701377869,6,1883,N,0
