src_ip,dst_ip,src_port,dst_port,proto,ts,count,fwd_count,bwd_count,ps_mean,ps_max,ps_min,ps_var,ps_fwd_mean,ps_fwd_max,ps_fwd_min,ps_fwd_var,ps_bwd_mean,ps_bwd_max,ps_bwd_min,ps_bwd_var,iat_mean,iat_max,iat_min,iat_var,iat_fwd_mean,iat_fwd_max,iat_fwd_min,iat_fwd_var,iat_bwd_mean,iat_bwd_max,iat_bwd_min,iat_bwd_var,dur,l4_proto,service_port,category,label
192.168.1.152,3.122.49.24,52976,1883,6,1554347108.537751,442,237,205,180.33031674208144,1500,52,107637.82754243365,284.9873417721519,1500,52,177080.4091224697,59.33658536585366,88,56,53.10134443783463,0.13543525412509771,0.6742298603057861,9.5367431640625e-07,0.029228299537726266,0.25307980937472846,0.6742298603057861,0.00026798248291015625,0.027446976269933174,0.2927785936523886,1.00661301612854,9.5367431640625e-07,0.08571373976157219,59.72694706916809,6,1883,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347108.600672,541,290,251,530.0110905730129,5071,40,950927.4268640601,954.1241379310345,5071,41,1386279.536313912,40.0,40,40,0.0,0.11042376889122857,1.031113862991333,2.1457672119140625e-06,0.05002532552001963,0.2063272321100466,1.0312750339508057,2.1457672119140625e-06,0.07377815391419844,0.2385148448944092,1.031275987625122,5.0067901611328125e-06,0.07759126383359273,59.62883520126343,6,1880,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347110.518026,180,120,60,135.33333333333334,278,52,10272.888888888892,64.0,76,52,144.0,278.0,278,278,0.0,0.329607369513485,1.0010578632354736,9.775161743164062e-06,0.22088803661187711,0.49579595918414976,1.0010578632354736,8.487701416015625e-05,0.24986452604802856,0.999991186594559,1.0011839866638184,0.99863600730896,3.4828691481383977e-07,58.99971914291382,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347110.51818,180,120,60,135.33333333333334,278,52,10272.888888888892,64.0,76,52,144.0,278.0,278,278,0.0,0.32960698324874793,1.0012011528015137,5.9604644775390625e-06,0.22091851081976757,0.49579537816408303,1.0012011528015137,4.601478576660156e-05,0.24991055777179397,0.9999914250131381,1.0012500286102295,0.9985759258270264,3.671876444731827e-07,58.99965000152588,6,7878,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347168.590928,449,244,205,177.42538975501114,1500,52,105517.62082529355,276.672131147541,1500,52,172551.04004299917,59.297560975609755,88,56,53.51633551457466,0.1325551920703479,0.6708569526672363,9.5367431640625e-07,0.02795220123780326,0.244317436414491,0.6708569526672363,0.0001671314239501953,0.026973365191125143,0.29110051487006394,1.0115461349487305,9.5367431640625e-07,0.09022907259354035,59.38472604751587,6,1883,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347168.639721,541,292,249,528.2236598890943,5075,40,890581.8261315221,944.5513698630137,5075,44,1273426.5281830549,40.0,40,40,0.0,0.11042521308969569,1.001878023147583,2.1457672119140625e-06,0.04531872066656055,0.20491226841903634,1.0021679401397705,6.9141387939453125e-06,0.06482004605780946,0.2404413636653654,1.0022220611572266,2.09808349609375e-05,0.0675123237375027,59.62961506843567,6,1880,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347171.518058,183,122,61,135.33333333333334,278,52,10272.88888888889,64.0,76,52,144.0,278.0,278,278,0.0,0.3296700323021019,1.001079797744751,1.0013580322265625e-05,0.2209072354210482,0.4958673213139053,1.001079797744751,8.416175842285156e-05,0.24986188986857275,0.9999975840250651,1.0011701583862305,0.9986951351165771,3.497255770273315e-07,59.999945878982544,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347171.518206,183,122,61,135.33333333333334,278,52,10272.88888888889,64.0,76,52,144.0,278.0,278,278,0.0,0.3296697912635384,1.0011351108551025,5.9604644775390625e-06,0.22093784053226942,0.49586695876003295,1.0011351108551025,4.601478576660156e-05,0.249908043851008,0.9999975522359212,1.0011851787567139,0.9986050128936768,3.627145851068134e-07,59.99990200996399,6,7878,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347228.633564,438,233,205,182.18949771689498,1500,52,109243.42756093493,290.21030042918454,1500,52,180380.11457201274,59.41463414634146,92,52,54.60368828078525,0.136716299798996,0.671868085861206,9.5367431640625e-07,0.030510938558202118,0.25752165091448814,0.671868085861206,1.5020370483398438e-05,0.02985244927752205,0.29103365715812235,1.1871490478515625,9.5367431640625e-07,0.09464487635805895,59.745023012161255,6,1883,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347228.682402,601,316,285,481.7720465890183,5077,40,761450.3823134487,880.2056962025316,5077,44,1113435.296296667,40.0,40,40,0.0,0.09939061522483826,1.0018210411071777,9.5367431640625e-07,0.04282478257769571,0.18931511773003473,1.0020802021026611,6.9141387939453125e-06,0.06462687789903818,0.20997970456808385,1.0019700527191162,9.5367431640625e-07,0.06733528308735588,59.634369134902954,6,1880,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347232.516837,183,122,61,135.33879781420765,279,52,10274.453522052017,64.0,76,52,144.0,278.0163934426229,279,278,0.016124697661918843,0.3296698240133432,1.0015769004821777,8.821487426757812e-06,0.22090654991386652,0.49586700802007,1.0015769004821777,8.511543273925781e-05,0.24986096296241983,0.9999970157941183,1.0016720294952393,0.9985041618347168,3.7816577766926057e-07,59.99990797042847,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347232.517027,183,122,61,135.33879781420765,279,52,10274.453522052017,64.0,76,52,144.0,278.0163934426229,279,278,0.016124697661918843,0.32967008339179743,1.0015881061553955,5.9604644775390625e-06,0.22093427271417015,0.49586739815956304,1.0015881061553955,4.601478576660156e-05,0.24990253148957306,0.9999984502792358,1.0016398429870605,0.9985229969024658,3.82710990720625e-07,59.99995517730713,6,7878,N,0
34.212.240.230,192.168.1.152,443,50136,6,1554347240.972784,3,2,1,74.0,87,52,244.66666666666666,67.5,83,52,240.25,87.0,87,87,0.0,0.10286545753479004,0.2055189609527588,0.00021195411682128906,0.010537741763982922,0.20573091506958008,0.20573091506958008,0.20573091506958008,0.0,0.0,0.0,0.0,0.0,0.20573091506958008,6,443,N,0
192.168.1.195,52.230.84.217,52472,443,6,1554347263.146696,3,2,1,116.33333333333333,166,40,3001.555555555556,91.5,143,40,2652.25,166.0,166,166,0.0,0.10093104839324951,0.1489241123199463,0.052937984466552734,0.0023033341850720035,0.20186209678649902,0.20186209678649902,0.20186209678649902,0.0,0.0,0.0,0.0,0.0,0.20186209678649902,6,443,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347288.654142,426,240,186,184.1643192488263,1500,52,112566.68191937226,280.375,1500,52,178556.234375,60.02150537634409,92,56,63.56942999190658,0.13969243049621582,0.6723899841308594,9.5367431640625e-07,0.03450703813404423,0.24840704167737124,0.6723899841308594,3.409385681152344e-05,0.037416296083571776,0.31913075189332707,1.0085599422454834,9.5367431640625e-07,0.11445056825984122,59.369282960891724,6,1883,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347288.703727,587,316,271,489.7410562180579,5066,40,718908.3554353409,875.4367088607595,5066,44,1013216.2143486622,40.0,40,40,0.0,0.10171370335406411,1.0122599601745605,5.9604644775390625e-06,0.043090044520983264,0.18921901006547232,1.0124599933624268,6.198883056640625e-06,0.0636859486762561,0.22075596650441487,1.0125370025634766,5.9604644775390625e-06,0.06733033764038693,59.60423016548157,6,1880,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347292.517028,180,120,60,135.3388888888889,279,52,10274.479598765434,64.0,76,52,144.0,278.01666666666665,279,278,0.016388888888888887,0.3296184593072817,1.0016169548034668,9.059906005859375e-06,0.22090192126787261,0.49581264047061696,1.0016169548034668,8.606910705566406e-05,0.24987986674789386,1.0000269655453957,1.0017180442810059,0.9986250400543213,3.9259744991617547e-07,59.00170421600342,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347292.517214,180,120,60,135.3388888888889,279,52,10274.479598765434,64.0,76,52,144.0,278.01666666666665,279,278,0.016388888888888887,0.3296180623869656,1.0015950202941895,5.9604644775390625e-06,0.22092406773174303,0.4958120434224105,1.0015950202941895,4.601478576660156e-05,0.24991337748125292,1.0000260159120722,1.0016520023345947,0.9987099170684814,3.738060357197035e-07,59.001633167266846,6,7878,N,0
192.168.1.152,172.217.25.138,46602,443,6,1554347296.481568,23,12,11,236.08695652173913,1470,52,104890.86200378074,178.5,695,52,47827.75,298.90909090909093,1470,52,159577.17355371898,0.0028738650408658114,0.021784067153930664,9.5367431640625e-07,3.2460136963061644e-05,0.003767360340465199,0.013217926025390625,9.512901306152344e-05,2.7121472730079616e-05,0.005012416839599609,0.022238969802856445,5.0067901611328125e-06,5.673057869671537e-05,0.06322503089904785,6,443,N,0
192.168.1.103,224.0.0.253,53117,3544,17,1554347342.976818,1,1,0,68.0,68,68,0.0,68.0,68,68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3544,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347348.762992,597,317,280,485.6499162479062,5458,40,777640.7836390215,879.2839116719243,5458,44,1134145.2443152983,40.0,40,40,0.0,0.10062517455760264,1.0125021934509277,9.5367431640625e-07,0.039473444989856735,0.1897863572156882,1.0127201080322266,6.9141387939453125e-06,0.05760752147365803,0.2149552546948942,1.0129082202911377,9.5367431640625e-07,0.05982870404382032,59.97260403633118,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347348.957232,399,221,178,194.1328320802005,1500,52,122390.48110250564,301.8235294117647,1500,52,194911.24940111794,60.42696629213483,92,52,74.51432899886376,0.15068345752792742,0.6722431182861328,1.1920928955078125e-06,0.03780910102353266,0.27260007316415963,0.6722431182861328,1.2874603271484375e-05,0.03870295633529748,0.33366672332677466,1.0103530883789062,1.1920928955078125e-06,0.11993279010864388,59.97201609611511,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347352.517378,180,120,60,135.35,279,52,10277.660833333335,64.0,76,52,144.0,278.05,279,278,0.04750000000000001,0.3296104742828028,1.0009980201721191,1.0013580322265625e-05,0.22088879762346333,0.49580062938337566,1.0009980201721191,8.702278137207031e-05,0.2498641187298349,1.000002832735999,1.0012011528015137,0.9988009929656982,2.9940520123959334e-07,59.000274896621704,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347352.517535,180,120,60,135.35,279,52,10277.660833333335,64.0,76,52,144.0,278.05,279,278,0.04750000000000001,0.32961009467780256,1.0010838508605957,5.9604644775390625e-06,0.22089658906420756,0.4958000583808963,1.0010838508605957,4.601478576660156e-05,0.24987602833397665,1.0000026104813915,1.0012538433074951,0.9987380504608154,3.2037593571266984e-07,59.00020694732666,6,7878,N,0
192.168.1.152,172.217.25.138,46602,443,6,1554347355.482178,3,2,1,78.0,91,52,338.0,71.5,91,52,380.25,91.0,91,91,0.0,0.028943896293640137,0.041322946548461914,0.01656484603881836,0.0001532408852114031,0.05788779258728027,0.05788779258728027,0.05788779258728027,0.0,0.0,0.0,0.0,0.0,0.05788779258728027,6,443,N,0
192.168.1.152,172.217.25.138,46602,443,6,1554347408.49534,3,2,1,78.0,91,52,338.0,71.5,91,52,380.25,91.0,91,91,0.0,0.005947470664978027,0.011835098266601562,5.984306335449219e-05,3.46641587753993e-05,0.011894941329956055,0.011894941329956055,0.011894941329956055,0.0,0.0,0.0,0.0,0.0,0.011894941329956055,6,443,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347408.794904,579,309,270,498.5768566493955,5072,40,794065.985025698,899.2750809061489,5072,44,1143600.050544087,40.0,40,40,0.0,0.10329704878651973,1.0004351139068604,9.5367431640625e-07,0.0400242282126946,0.1938486463063723,1.000648021697998,5.9604644775390625e-06,0.057639343461025665,0.22195383695864765,1.000627040863037,9.5367431640625e-07,0.05974333204658673,59.7056941986084,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347409.010472,406,216,190,191.5985221674877,1500,52,118472.88068747117,307.43055555555554,1500,52,193966.1155478395,59.915789473684214,88,56,55.57185595567868,0.14762658013237848,0.6748487949371338,9.5367431640625e-07,0.03509063256950328,0.27808653920195825,0.6748487949371338,0.00019812583923339844,0.03289012760764257,0.3148045022651632,1.030027151107788,9.5367431640625e-07,0.10887373867407524,59.78876495361328,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347412.517575,180,120,60,135.36111111111111,279,52,10280.841820987653,64.0,76,52,144.0,278.0833333333333,279,278,0.07638888888888888,0.32961187682338267,1.0011091232299805,9.775161743164062e-06,0.22089286370056752,0.49580273908727307,1.0011091232299805,8.58306884765625e-05,0.24986953363866637,1.0000070151636156,1.0012071132659912,0.9985978603363037,3.200902576069651e-07,59.0005259513855,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347412.517757,180,120,60,135.36111111111111,279,52,10280.841820987653,64.0,76,52,144.0,278.0833333333333,279,278,0.07638888888888888,0.3296112454803296,1.0011398792266846,6.9141387939453125e-06,0.2209125344046286,0.49580178941999165,1.0011398792266846,4.601478576660156e-05,0.24989943780132223,1.0000061705961065,1.0011870861053467,0.998654842376709,2.984239007749781e-07,59.000412940979004,6,7878,N,0
192.168.1.195,52.230.84.217,52472,443,6,1554347443.156969,3,2,1,116.33333333333333,166,40,3001.555555555556,91.5,143,40,2652.25,166.0,166,166,0.0,0.09829950332641602,0.15085387229919434,0.045745134353637695,0.0027619616981269246,0.19659900665283203,0.19659900665283203,0.19659900665283203,0.0,0.0,0.0,0.0,0.0,0.19659900665283203,6,443,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347468.838657,585,308,277,492.634188034188,5069,40,808115.5413952809,899.711038961039,5069,44,1184926.315852167,40.0,40,40,0.0,0.10234574667394977,0.8761849403381348,1.9073486328125e-06,0.03356287265119767,0.194689309558185,0.8763840198516846,7.152557373046875e-06,0.04594555424694416,0.2165575839471126,0.8763058185577393,5.0067901611328125e-06,0.04636395439701797,59.76991605758667,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347469.01974,407,229,178,190.2923832923833,1500,52,113992.30026139609,291.2532751091703,1500,52,179235.2022272649,60.40449438202247,88,56,71.74649665446282,0.14724365008875653,0.6763560771942139,9.5367431640625e-07,0.03261427233751893,0.2621970260352419,0.6763560771942139,7.700920104980469e-05,0.030780673046590646,0.33360716852091127,1.008955955505371,9.5367431640625e-07,0.0956444140259757,59.780921936035156,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347473.51725,183,122,61,135.34972677595627,279,52,10277.582609214965,64.0,76,52,144.0,278.04918032786884,279,278,0.046761623219564626,0.329667071719746,1.0011608600616455,1.0013580322265625e-05,0.22089922483417188,0.4958628682065601,1.0011608600616455,8.487701416015625e-05,0.24985132120981957,0.9999883691469829,1.0012681484222412,0.998589038848877,3.343105240895107e-07,59.999407052993774,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347473.517354,183,122,61,135.34972677595627,279,52,10277.582609214965,64.0,76,52,144.0,278.04918032786884,279,278,0.046761623219564626,0.3296667809014792,1.001188039779663,5.9604644775390625e-06,0.2209276164204321,0.49586243077743153,1.001188039779663,4.696846008300781e-05,0.24989417067306166,0.9999883651733399,1.0012969970703125,0.9985978603363037,3.3250529781980734e-07,59.999354124069214,6,7878,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347528.869519,591,313,278,488.01184433164127,5075,40,788179.7375923684,885.926517571885,5075,44,1151617.7869326011,40.0,40,40,0.0,0.10140975774344752,1.000885009765625,9.5367431640625e-07,0.035942683413019316,0.19176738155193818,1.000985860824585,5.0067901611328125e-06,0.050718379744246,0.2159987218973869,1.0010011196136475,9.5367431640625e-07,0.05188861989482924,59.83175706863403,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347529.024161,428,233,195,183.70093457943926,1500,52,111484.26570006115,287.50214592274676,1500,52,181086.48175505165,59.67179487179487,88,56,60.93843523997372,0.14005162732662585,0.671597957611084,9.5367431640625e-07,0.030419185585950283,0.25776743477788466,0.671597957611084,0.0019421577453613281,0.02876946011358559,0.30641487087171104,1.0026769638061523,9.5367431640625e-07,0.09399972156420491,59.80204486846924,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347533.517673,180,120,60,135.4,279,52,10291.973333333335,64.0,76,52,144.0,278.2,279,278,0.16000000000000003,0.3296140052752788,1.0009558200836182,5.9604644775390625e-06,0.22089065994945667,0.49580594070819245,1.0009558200836182,8.487701416015625e-05,0.24986515464376743,1.0000127129635568,1.0010550022125244,0.9987499713897705,2.474214059457577e-07,59.0009069442749,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347533.517822,180,120,60,135.4,279,52,10291.973333333335,64.0,76,52,144.0,278.2,279,278,0.16000000000000003,0.3296142290424368,1.000852108001709,7.152557373046875e-06,0.22092127043543966,0.4958062772991277,1.000852108001709,4.506111145019531e-05,0.24991108623011118,1.000013339317451,1.0010149478912354,0.9987900257110596,2.586657856530326e-07,59.00094699859619,6,7878,N,0
34.212.240.230,192.168.1.152,443,50136,6,1554347541.178488,3,2,1,74.0,87,52,244.66666666666666,67.5,83,52,240.25,87.0,87,87,0.0,0.10245943069458008,0.20469188690185547,0.0002269744873046875,0.01045147510217248,0.20491886138916016,0.20491886138916016,0.20491886138916016,0.0,0.0,0.0,0.0,0.0,0.20491886138916016,6,443,N,0
192.168.1.152,52.42.83.187,57628,443,6,1554347579.213528,25,13,12,255.6,1970,52,227309.76,161.69230769230768,827,52,55956.366863905336,357.3333333333333,1970,52,393039.38888888876,2.161418378353119,10.095998048782349,7.915496826171875e-05,16.342294038607562,4.305652757485707,10.303905963897705,0.00022912025451660156,24.873580381675325,4.6965299086137255,10.301563024520874,0.0004410743713378906,25.676467463446645,51.87404108047485,6,443,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347588.915375,584,310,274,492.152397260274,5458,40,794471.1736928833,891.7967741935483,5458,44,1156265.3877315295,40.0,40,40,0.0,0.10275256081674357,1.001884937286377,2.86102294921875e-06,0.037997799478756186,0.19386599673422408,1.0019099712371826,6.9141387939453125e-06,0.054104867629726966,0.21942987546815976,1.0021378993988037,1.4066696166992188e-05,0.055624438815711524,59.9047429561615,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347589.036353,399,220,179,192.1002506265664,1500,52,120388.47616535072,299.3454545454546,1500,52,192652.3624793388,60.29050279329609,88,56,62.753596953902814,0.15035931908305566,0.6755831241607666,9.5367431640625e-07,0.0352669524797059,0.27325574883587284,0.6755831241607666,0.00013303756713867188,0.03312919630207439,0.331702269864886,1.011059045791626,9.5367431640625e-07,0.11628135691786576,59.84300899505615,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554347594.518043,183,122,61,135.3879781420765,279,52,10288.532533070556,64.0,76,52,144.0,278.1639344262295,279,278,0.1370599301263102,0.3296661586551876,1.0017099380493164,9.059906005859375e-06,0.22090827569074195,0.4958614948367284,1.0017099380493164,8.20159912109375e-05,0.24986539115871198,0.9999858657519023,1.0018110275268555,0.9985918998718262,4.870901138392329e-07,59.99924087524414,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554347594.518208,183,122,61,135.3879781420765,279,52,10288.532533070556,64.0,76,52,144.0,278.1639344262295,279,278,0.1370599301263102,0.3296659398864914,1.0017690658569336,6.9141387939453125e-06,0.22092651929761722,0.49586116577968126,1.0017690658569336,4.601478576660156e-05,0.2498929412333913,0.999985917409261,1.001816987991333,0.9985840320587158,5.019793355940135e-07,59.99920105934143,6,7878,N,0
192.168.1.103,224.0.0.253,53117,3544,17,1554347608.247544,1,1,0,68.0,68,68,0.0,68.0,68,68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3544,N,0
192.168.1.195,52.230.84.217,52472,443,6,1554347623.177088,3,2,1,116.33333333333333,166,40,3001.555555555556,91.5,143,40,2652.25,166.0,166,166,0.0,0.10096597671508789,0.15270781517028809,0.049224138259887695,0.0026772178467240337,0.20193195343017578,0.20193195343017578,0.20193195343017578,0.0,0.0,0.0,0.0,0.0,0.20193195343017578,6,443,N,0
192.168.1.152,192.168.1.195,1880,54163,6,1554347648.946244,593,312,281,487.4097807757167,5074,40,814998.7679987714,890.3653846153846,5074,43,1206360.5972633134,40.0,40,40,0.0,0.10127344083141636,1.0005040168762207,2.1457672119140625e-06,0.03922791642649908,0.1927768041849903,1.0006890296936035,2.1457672119140625e-06,0.05711059643477086,0.21411986776760647,1.0006349086761475,5.9604644775390625e-06,0.05885099711112537,59.953876972198486,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554347649.043041,427,235,192,184.85714285714286,1500,52,113989.36835061893,287.0042553191489,1500,52,183865.62125848804,59.833333333333336,88,56,61.97222222222223,0.14052032864709416,0.6717851161956787,9.5367431640625e-07,0.027290374190444194,0.2558190598447099,0.6717851161956787,7.486343383789062e-05,0.023810662667542056,0.310813350827282,1.0825331211090088,9.5367431640625e-07,0.10077285570700138,59.86166000366211,6,1883,N,0
